"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
25.17,"Chattian","Northern",-0.297389156081708,-0.207242235536262,0.339080131807115,-0.668826112419062,0.617644803329713,35.6349783976144,0.555348172250328,0.560720068829393,0.0912393892461481,6,100,0.75,0.25,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,30,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,3050,101.666666666667,102.5,5,389,TRUE,1,12,5,3.5,0.839047078536121,0.2,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.5,-26.7650240473537,-20.3486481037623,1.28647091574877,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,"Rupelian","Northern",0.203720995047443,0.204058066757465,0.0908910901389131,0.0392615221678966,0.37240071249032,15.9612912844105,0.288388928056068,0.479128149779507,0.0317799987295979,18,100,0.01,0.99,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,34,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,6689,196.735294117647,54,5,1908,TRUE,3,10,5.66666666666667,5,0.441764314247496,0.529411764705882,0.294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.352941176470588,18.3348895542698,13.9394687223557,0.333139190322423,"reverse_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,"Priabonian","Northern",0.297104331878072,0.331988270773083,0.347027733937121,-0.222195956910943,0.973815886632713,9.73438753937217,0.296395890721233,0.392827847913825,0.0925289901229764,10,100,0.18,0.82,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,36,5,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,4230,117.5,70,6,982,TRUE,2,17,7.2,5,0.847108371220939,0.277777777777778,0.472222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.416666666666667,26.7393898690265,13.1704772697547,1.19601184354366,"reverse_LDG","grid_cell_balanced_resampling_OLS",44.329469,4.797034,49.126503,85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,"Bartonian","Northern",-0.0324235484491574,-0.0392973163448365,0.348365103244583,-0.572624269397837,0.827012492130613,21.8089732049645,0.40287875202193,0.612039748373375,0.095934454404331,5,100,0.54,0.46,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,32,5,14.532644,73.221345,58.688701,TRUE,TRUE,TRUE,10055,314.21875,74.5,5,2145,TRUE,1,18,6.4,3,1.09709310509637,0.15625,0.5625,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.6,-2.91811936042417,-1.90289594029161,1.39963676152845,"normal_LDG","grid_cell_balanced_resampling_OLS",58.688701,14.532644,73.221345,84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,"Lutetian","Northern",-0.02662138159102,0.0657643528384185,0.219056089439375,-0.148168169120683,0.599040747098255,10.2935387107659,0.206258532306612,0.692281013763467,0.0434408428568515,6,100,0.61,0.39,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,33,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,7361,223.060606060606,67,13,1447,TRUE,1,17,5.5,3,1.14848085071664,0.181818181818182,0.515151515151515,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.909090909090909,-2.3959243431918,-1.82154969323363,0.747208916218938,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,"Ypresian","Northern",0.420368172998093,0.466330013698309,0.34388860636273,-0.0382509160638758,1.08975191872245,13.3084469601079,0.457602205715405,0.37502744226422,0.132698214891925,8,100,0.07,0.93,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,26,4,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,5364,206.307692307692,112,9,1096,TRUE,2,15,6.5,4.5,0.944202699462665,0.307692307692308,0.576923076923077,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.05494505494505,37.8331355698284,18.6346978935056,1.12800283478632,"reverse_LDG","grid_cell_balanced_resampling_OLS",44.329469,4.797034,49.126503,82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,"Thanetian","Northern",-0.676571243056846,-0.832442410659766,0.531922491577474,-1.62764661781971,-0.0394544507773404,69.6979524559327,1.08732105575384,0.603083362260073,0.340892539208421,3,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,3,35.905157,73.221345,37.316188,FALSE,TRUE,TRUE,1913,136.642857142857,67,10,616,FALSE,1,11,4.66666666666667,2,1.18019368870416,0.214285714285714,0.785714285714286,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.666666666666667,-60.8914118751161,-25.2470597013029,1.58819216704237,"normal_LDG","grid_cell_balanced_resampling_OLS",37.316188,35.905157,73.221345,81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
60.45,"Selandian","Northern",0.889481328143246,0.851708190073162,0.0387304476689689,0.812393291265523,0.889481328143246,32.0704365243628,1.73128889320001,0.697859319365867,0.208834378277109,3,100,0,1,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,4,3,35.905157,73.221345,37.316188,FALSE,TRUE,TRUE,1146,286.5,271.5,71,532,FALSE,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.75,80.0533195328922,33.1920524634831,0.0770880368777236,"reverse_LDG","grid_cell_balanced_resampling_OLS",37.316188,35.905157,73.221345,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
63.83,"Danian","Northern",0.771123853905069,0.589176327844837,3.11154370310801,-5.72444317933345,5.57134793673135,10.0398694695667,3.06765301663866,0.6684982423846,0.109893415302099,4,100,0.44,0.56,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,11,2,35.905157,49.126503,13.221346,FALSE,TRUE,FALSE,1952,177.454545454545,59,7,1145,FALSE,2,9,5.5,5.5,0.899954085146515,0.363636363636364,0.818181818181818,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,69.4011468514562,10.1952952813324,11.2957911160648,"reverse_LDG","grid_cell_balanced_resampling_OLS",13.221346,35.905157,49.126503,79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,"Maastrichtian","Northern",0.473762587307322,0.474494460898482,0.178748414691876,0.164238339541224,0.807221361393584,1.69330805331412,0.261688077006919,0.0884811882524328,0.206879576284286,15,100,0,1,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,45,5,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,15041,334.244444444444,65,5,4071,TRUE,3,23,9,6,0.926296222251837,0.333333333333333,0.511111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.2,42.638632857659,21.0016439273997,0.642983021852359,"reverse_LDG","grid_cell_balanced_resampling_OLS",44.329469,4.797034,49.126503,78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,"Campanian","Northern",-0.0913013653493289,-0.0669313737075849,0.0992971233379847,-0.211858326121449,0.149988710066755,16.1892849354362,0.176982668662773,0.573125511539939,0.0328185737138942,12,100,0.78,0.22,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,67,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,6166,92.0298507462687,33,5,767,TRUE,2,24,11.1666666666667,8.5,0.775372775199951,0.17910447761194,0.358208955223881,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.81044776119403,-8.2171228814396,-6.2472330173871,0.361847036188204,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,"Santonian","Northern",-0.498294213128164,-0.389841665163205,0.4406216586729,-1.03266461067508,0.671506520046782,36.2255628856473,0.371535238131003,0.332650479099054,0.445494262444327,4,100,0.78,0.22,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,1096,45.6666666666667,24.5,5,151,TRUE,1,11,6,6,0.871354841186562,0.166666666666667,0.458333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.729166666666667,-44.8464791815347,-17.2379197494716,1.70417113072186,"normal_LDG","grid_cell_balanced_resampling_OLS",34.593859,14.532644,49.126503,76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,"Coniacian","Northern",-0.494159795343806,-0.425698874389734,0.160630565523902,-0.62656988058636,-0.0716262463661691,29.4436203203936,0.253978360565262,0.117558948219933,0.357354630008731,8,100,0.97,0.03,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,4,14.532644,49.126503,34.593859,TRUE,TRUE,FALSE,539,23.4347826086957,13,5,72,TRUE,2,10,5.75,5.5,0.756405121779704,0.347826086956522,0.434782608695652,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.75,-44.4743815809425,-17.0948942835925,0.554943634220191,"normal_LDG","grid_cell_balanced_resampling_OLS",34.593859,14.532644,49.126503,75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,"Turonian","Northern",0.0499324605589355,0.109425257865258,0.248336158898734,-0.242890566729301,0.613425471017561,20.1851825173081,0.433629184607647,0.729000204105827,0.0333836947487144,6,100,0.41,0.59,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,49,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,2577,52.5918367346939,19,5,564,TRUE,1,18,8.16666666666667,8,0.810078127257833,0.122448979591837,0.36734693877551,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.938775510204081,4.49392145030419,3.41659421027984,0.856316037746862,"reverse_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,"Cenomanian","Northern",-0.414833552652333,-0.428488314192072,0.2857781736244,-0.931904180989611,0.0901112171178634,34.421414352079,0.35923472357065,0.26897709710586,0.120479911730485,12,100,0.96,0.04,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,50,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,4533,90.66,25,5,1060,TRUE,2,21,8.33333333333333,6.5,0.812699206348819,0.24,0.42,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.26,-37.33501973871,-28.3847000199181,1.02201539810747,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,"Albian","Northern",-0.139987291815226,-0.332364702485632,0.449969287544681,-1.2740036929946,0.361802412768188,21.0546282738212,0.321043083401842,0.338087399759719,0.228193915067245,6,100,0.79,0.21,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,36,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,2175,60.4166666666667,21,5,304,TRUE,1,13,6,5,0.691214711777591,0.166666666666667,0.361111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0175438596491228,-12.5988562633704,-9.57853399121281,1.63580610576278,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,"Aptian","Northern",-0.295129244199452,-0.299479588968826,0.133908681565062,-0.500946843897474,-0.0551705680217184,30.9144338366356,0.326599075017683,0.467773565767048,0.138364814279941,6,100,0.99,0.01,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,1881,78.375,36.5,5,428,TRUE,1,12,4,2.5,1.04880884817015,0.25,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,-26.5616319779507,-20.1940151902983,0.445776275875756,"normal_LDG","grid_cell_balanced_resampling_OLS",68.424311,4.797034,73.221345,71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,"Barremian","Northern",-0.345682331393648,-0.431229135515964,0.534209586779965,-1.34345844490613,0.33194047899428,54.2574198182237,1.03600196953766,0.573623472263897,0.181796943404295,4,100,0.79,0.21,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,10,4,24.73561,73.221345,48.485735,TRUE,TRUE,TRUE,180,18,11.5,6,55,TRUE,1,5,2.5,2,0.692820323027551,0.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.266666666666667,-31.1114098254283,-16.7606619141346,1.6753989239004,"normal_LDG","grid_cell_balanced_resampling_OLS",48.485735,24.73561,73.221345,70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,"Hauterivian","Northern",-1.43409929759928,-1.33369477017721,0.914809041436923,-3.87819817015142,0.00119269383940788,87.8732357957531,0.544981132544441,0.245531173958331,0.858482003167646,3,100,0.97,0.03,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,15,3,35.905157,73.221345,37.316188,FALSE,TRUE,TRUE,854,56.9333333333333,21,5,447,FALSE,1,10,5,4,0.916515138991168,0.2,0.666666666666667,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.5,-129.068936783935,-53.5151189998827,3.87939086399083,"normal_LDG","grid_cell_balanced_resampling_OLS",37.316188,35.905157,73.221345,69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
