"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","n_resamples_valid","prop_negative","prop_positive","k_sample","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","slope_90deg","slope_sampled_range"
0.00585,"Holocene","Southern",-0.242500486509877,41.2627275778402,0.205688360085627,-2.85601890160588,2.37101792858612,0.447828152908493,0.581584913560565,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-21.8250437858889,NA
0.00585,"Holocene","Southern",-0.242500486509877,41.2627275778402,0.205688360085627,-2.85601890160588,2.37101792858612,0.447828152908493,0.581584913560565,3,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-21.8250437858889,NA
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,13,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.2194016751685,-53.6102130083134
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,39,13,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,17789,456.128205128205,162,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.2194016751685,-53.6102130083134
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,36,10,11.216828,80.405932,69.189104,TRUE,TRUE,TRUE,17377,482.694444444444,172.5,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.2194016751685,-47.0635061035668
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,36,10,11.216828,80.405932,69.189104,TRUE,TRUE,TRUE,17377,482.694444444444,172.5,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.2194016751685,-47.0635061035668
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,30,7,28.1939,80.405932,52.212032,TRUE,TRUE,TRUE,15880,529.333333333333,153.5,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-61.2194016751685,-35.5154373253862
1.29585,"Pleistocene","Northern",-0.680215574168539,52.603566149243,0.168857264903868,-1.05186790839561,-0.308563239941464,0.00198759645490585,0.595997816628048,13,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,30,7,28.1939,80.405932,52.212032,TRUE,TRUE,TRUE,15880,529.333333333333,153.5,6,5746,TRUE,0,6,2.16666666666667,2,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-61.2194016751685,-35.5154373253862
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,13,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1737,133.615384615385,93,7,303,TRUE,0,2,0.722222222222222,1,1.04109770979986,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.3618779619733,-14.3281988839366
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,13,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1737,133.615384615385,93,7,303,TRUE,0,2,0.722222222222222,1,1.04109770979986,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.3618779619733,-14.3281988839366
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,6,3,17.79942,35.709438,17.910018,TRUE,TRUE,FALSE,963,160.5,151,7,303,FALSE,0,2,0.722222222222222,1,1.04109770979986,0,0.153846153846154,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.3618779619733,-3.25601698680828
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,6,3,17.79942,35.709438,17.910018,TRUE,TRUE,FALSE,963,160.5,151,7,303,FALSE,0,2,0.722222222222222,1,1.04109770979986,0,0.153846153846154,TRUE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.3618779619733,-3.25601698680828
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-16.3618779619733,NA
1.29585,"Pleistocene","Southern",-0.181798644021926,23.9344912076643,0.230617405487625,-0.713603334726444,0.350006046682592,0.453237486258281,0.0720804444578908,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-16.3618779619733,NA
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,10,7.986719,66.77291,58.786191,TRUE,TRUE,TRUE,6758,355.684210526316,266,20,1228,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8320514470022,-37.7747335809477
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,19,10,7.986719,66.77291,58.786191,TRUE,TRUE,TRUE,6758,355.684210526316,266,20,1228,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8320514470022,-37.7747335809477
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,3,11.216828,39.740101,28.523273,TRUE,TRUE,FALSE,3678,306.5,213,31,765,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8320514470022,-18.3284376841432
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,3,11.216828,39.740101,28.523273,TRUE,TRUE,FALSE,3678,306.5,213,31,765,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8320514470022,-18.3284376841432
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,3,11.216828,39.740101,28.523273,TRUE,TRUE,FALSE,3678,306.5,213,31,765,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-57.8320514470022,-18.3284376841432
3.09,"Piacenzian","Northern",-0.642578349411135,62.4084171378935,0.321215702204042,-1.38330308698617,0.0981463881638956,0.0804591950756582,0.333434988388372,10,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,12,3,11.216828,39.740101,28.523273,TRUE,TRUE,FALSE,3678,306.5,213,31,765,TRUE,0,5,1.05555555555556,1,1.39659027502157,0,0.263157894736842,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-57.8320514470022,-18.3284376841432
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,14.483604,44.024286,29.540682,TRUE,TRUE,FALSE,415,83,58,17,156,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Southern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-3.48124947475392,-1.14264981884858
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,5,4,14.483604,44.024286,29.540682,TRUE,TRUE,FALSE,415,83,58,17,156,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-3.48124947475392,-1.14264981884858
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,44.024286,44.024286,0,FALSE,TRUE,FALSE,159,79.5,79.5,17,142,FALSE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-3.48124947475392,0
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,2,1,44.024286,44.024286,0,FALSE,TRUE,FALSE,159,79.5,79.5,17,142,FALSE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,FALSE,TRUE,FALSE,FALSE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-3.48124947475392,0
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-3.48124947475392,NA
3.09,"Piacenzian","Southern",-0.038680549719488,13.2279485876248,0.363006685251165,-1.60057225493272,1.52321115549374,0.924866479750547,0.00564504586507491,4,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bad","Bad hemisphere","collection5_k3_tropical_temperate_polar","collection",NA,5,3,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-3.48124947475392,NA
4.4665,"Zanclean","Northern",-0.998476517502877,76.3666672591299,0.403316154690662,-1.87722692975494,-0.119726105250809,0.0291889040625116,0.338074462312553,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,26,14,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,7097,272.961538461538,167.5,5,961,TRUE,0,5,1.44444444444444,1,0.98544930748678,0,0.192307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate","collection",NA,5,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-89.8628865752589,-65.0812395866335
4.4665,"Zanclean","Northern",-0.998476517502877,76.3666672591299,0.403316154690662,-1.87722692975494,-0.119726105250809,0.0291889040625116,0.338074462312553,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,26,14,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,7097,272.961538461538,167.5,5,961,TRUE,0,5,1.44444444444444,1,0.98544930748678,0,0.192307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k1_tropical_temperate_polar","collection",NA,5,1,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-89.8628865752589,-65.0812395866335
4.4665,"Zanclean","Northern",-0.998476517502877,76.3666672591299,0.403316154690662,-1.87722692975494,-0.119726105250809,0.0291889040625116,0.338074462312553,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,17,5,11.216828,44.024286,32.807458,TRUE,TRUE,FALSE,4063,239,148,17,961,TRUE,0,5,1.44444444444444,1,0.98544930748678,0,0.192307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k2_tropical_temperate","collection",NA,5,2,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-89.8628865752589,-32.7574764119619
4.4665,"Zanclean","Northern",-0.998476517502877,76.3666672591299,0.403316154690662,-1.87722692975494,-0.119726105250809,0.0291889040625116,0.338074462312553,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,17,5,11.216828,44.024286,32.807458,TRUE,TRUE,FALSE,4063,239,148,17,961,TRUE,0,5,1.44444444444444,1,0.98544930748678,0,0.192307692307692,TRUE,TRUE,FALSE,TRUE,TRUE,"bad","Bad hemisphere","collection5_k2_tropical_temperate_polar","collection",NA,5,2,"tropical_temperate_polar",TRUE,TRUE,TRUE,TRUE,FALSE,-89.8628865752589,-32.7574764119619
4.4665,"Zanclean","Northern",-0.998476517502877,76.3666672591299,0.403316154690662,-1.87722692975494,-0.119726105250809,0.0291889040625116,0.338074462312553,14,"percentile_latbin_OLS","q50","q50","collection5","collection",NA,5,NA,NA,NA,NA,NA,NA,15,4,11.216828,44.024286,32.807458,TRUE,TRUE,FALSE,3805,253.666666666667,171,17,961,TRUE,0,5,1.44444444444444,1,0.98544930748678,0,0.192307692307692,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","collection5_k3_tropical_temperate","collection",NA,5,3,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,-89.8628865752589,-32.7574764119619
